step,reward,mean,median,std,max,min
60,0.0,0.0007110688922889755,0.0,0.0020748568201665483,0.00980392156862745,0.0
61,0.006493506493506494,0.000804334014889258,0.0,0.0021831619756373277,0.00980392156862745,0.0
62,0.0,0.0007915668083037143,0.0,0.0021680978761835583,0.00980392156862745,0.0
63,0.0,0.0007791985769239686,0.0,0.0021533318549960424,0.00980392156862745,0.0
64,0.0031746031746031746,0.0008160509553498025,0.0,0.002156947001257781,0.00980392156862745,0.0
65,0.008064516129032258,0.0009258761852540822,0.0,0.002316448126247169,0.00980392156862745,0.0
66,0.0,0.0009120571377129765,0.0,0.0023018356036861288,0.00980392156862745,0.0
67,0.0,0.0008986445327466092,0.0,0.002287483763905617,0.00980392156862745,0.0
68,0.0,0.0008856206989386874,0.0,0.002273385498683711,0.00980392156862745,0.0
69,0.0,0.0008729689746681346,0.0,0.0022595339328582435,0.00980392156862745,0.0
70,0.0,0.0008606736369967525,0.0,0.0022459224176837435,0.00980392156862745,0.0
71,0.0,0.0008487198364829087,0.0,0.0022325445240443786,0.00980392156862745,0.0
72,0.0,0.0008370935373530059,0.0,0.002219394035596641,0.00980392156862745,0.0
73,0.0,0.0008257814625239111,0.0,0.002206464941901555,0.00980392156862745,0.0
74,0.0058823529411764705,0.0008932024155726119,0.0,0.00226714526574333,0.00980392156862745,0.0
75,0.0040650406504065045,0.0009349371291888472,0.0,0.0022809977509456883,0.00980392156862745,0.0
76,0.0,0.000922795088550031,0.0,0.0022686085088566826,0.00980392156862745,0.0
77,0.0,0.000910964382286569,0.0,0.002256408665349461,0.00980392156862745,0.0
78,0.0,0.0008994331875740809,0.0,0.0022443938503204073,0.00980392156862745,0.0
79,0.0037735849056603774,0.0009353600840501597,0.0,0.0022530659261894535,0.00980392156862745,0.0
80,0.0,0.0009238124286915158,0.0,0.0022414958153022645,0.00980392156862745,0.0
81,0.0,0.0009125464234635705,0.0,0.002230092430598863,0.00980392156862745,0.0
82,0.004366812227074236,0.0009541640837480363,0.0,0.002248425950621187,0.00980392156862745,0.0
83,0.005813953488372093,0.0010120187195173703,0.0,0.00229631223484577,0.00980392156862745,0.0
84,0.00546448087431694,0.0010644006272208946,0.0,0.00233270199475926,0.00980392156862745,0.0
85,0.004484304932735426,0.0011041669563547846,0.0,0.002347901411079277,0.00980392156862745,0.0
86,0.009174311926605505,0.0011969272433691607,0.0,0.0024878227105078216,0.00980392156862745,0.0
87,0.0,0.0011833257974217838,0.0,0.002476898112537827,0.00980392156862745,0.0
88,0.0,0.0011700300019451347,0.0,0.0024660997308803474,0.00980392156862745,0.0
89,0.0,0.0011570296685901886,0.0,0.0024554257856181684,0.00980392156862745,0.0
90,0.00423728813559322,0.0011908786627330792,0.0,0.002462920962074601,0.00980392156862745,0.0
91,0.0,0.0011779343294425022,0.0,0.0024526093611499716,0.00980392156862745,0.0
92,0.0,0.0011652683689108623,0.0,0.0024424109717931276,0.00980392156862745,0.0
93,0.0,0.0011528718969011722,0.0,0.0024323243003228595,0.00980392156862745,0.0
94,0.005847953216374269,0.001202293805527205,0.0,0.002466479890769039,0.00980392156862745,0.0
95,0.006493506493506494,0.0012574106043603225,0.0,0.002511722489363398,0.00980392156862745,0.0
96,0.0,0.0012444476084390822,0.0,0.0025019678204283324,0.00980392156862745,0.0
97,0.0,0.0012317491634550098,0.0,0.002492309837224546,0.00980392156862745,0.0
98,0.005263157894736842,0.001272470463770988,0.0,0.0025122441735703606,0.00980392156862745,0.0
99,0.0,0.001259745759133278,0.0,0.0025028557634161463,0.00980392156862745,0.0
