steps,time,reward,delta,converged
195,0.00045180320739746094,0.0,0,False
196,0.0020678043365478516,0.0,0,False
197,0.0027840137481689453,0.0,0,False
198,0.003856182098388672,0.0,0,False
199,0.0017440319061279297,0.0,0,False
200,0.0012738704681396484,0.0,0,False
201,0.0026297569274902344,0.0,0,False
202,0.0010497570037841797,0.0,0,False
203,0.0030231475830078125,0.0,0,False
204,0.0015139579772949219,0.0,0,False
205,0.0011332035064697266,0.0,0,False
206,0.003269195556640625,0.0,0,False
207,0.0011010169982910156,0.0,0,False
208,0.0035758018493652344,0.0,0,False
209,0.0010838508605957031,0.0,0,False
210,0.0023479461669921875,0.0,0,False
211,0.002056121826171875,0.0,0,False
212,0.0005209445953369141,0.0,0,False
213,0.0025131702423095703,0.0,0,False
214,0.006575822830200195,0.0,0,False
215,0.0025238990783691406,0.0,0,False
216,0.0016520023345947266,0.0,0,False
217,0.0032629966735839844,0.0,0,False
218,0.010172128677368164,0.0,0,False
219,0.000946044921875,0.0,0,False
220,0.0018579959869384766,0.0,0,False
221,0.0008959770202636719,0.0,0,False
222,0.0008282661437988281,0.0,0,False
223,0.0018460750579833984,0.0,0,False
224,0.007321834564208984,0.0,0,False
225,0.0018990039825439453,0.0,0,False
226,0.006209850311279297,0.0,0,False
227,0.0008380413055419922,0.0,0,False
228,0.014423131942749023,0.0,0,False
229,0.0016651153564453125,0.0,0,False
230,0.003921031951904297,0.0,0,False
231,0.000640869140625,0.0,0,False
232,0.001397848129272461,0.0,0,False
233,0.0008661746978759766,0.0,0,False
234,0.003256082534790039,0.0,0,False
235,0.001302957534790039,0.0,0,False
236,0.006822109222412109,0.0,0,False
237,0.0012559890747070312,0.0,0,False
238,0.010921955108642578,0.0,0,False
239,0.002026081085205078,0.0,0,False
240,0.0030388832092285156,0.0,0,False
241,0.0051288604736328125,0.0,0,False
242,0.0011501312255859375,0.0,0,False
243,0.0014417171478271484,0.0,0,False
244,0.00238800048828125,0.0,0,False
245,0.003202199935913086,0.0,0,False
246,0.006081819534301758,0.0,0,False
247,0.006288051605224609,0.0,0,False
248,0.0077512264251708984,0.0,0,False
249,0.0033271312713623047,0.0,0,False
