step,reward,mean,median,std,max,min
58,0.0,0.0011634208561177614,0.0,0.0025507187286373167,0.009523809523809525,0.0
59,0.0,0.0011440305085157988,0.0,0.002533754739769589,0.009523809523809525,0.0
60,0.006329113924050633,0.001229031875983583,0.0,0.0025977264199383565,0.009523809523809525,0.0
61,0.0,0.0012092087812096543,0.0,0.00258133902442879,0.009523809523809525,0.0
62,0.0,0.0011900149910317231,0.0,0.0025652261524651515,0.009523809523809525,0.0
63,0.00423728813559322,0.0012376286339154964,0.0,0.002573012127958065,0.009523809523809525,0.0
64,0.006666666666666667,0.0013211522959578222,0.0,0.0026391317077426777,0.009523809523809525,0.0
65,0.0,0.001301134836928158,0.0,0.0026240295417659537,0.009523809523809525,0.0
66,0.0,0.0012817149139889318,0.0,0.002609147891741471,0.009523809523809525,0.0
67,0.0055248618784530384,0.0013441141340545806,0.0,0.0026397756684056035,0.009523809523809525,0.0
68,0.0,0.0013246342190682823,0.0,0.002625495726780729,0.009523809523809525,0.0
69,0.0,0.0013057108730815926,0.0,0.002611409877237692,0.009523809523809525,0.0
70,0.0,0.0012873205790945278,0.0,0.002597515543102206,0.009523809523809525,0.0
71,0.0,0.0012694411266071038,0.0,0.0025838100486192976,0.009523809523809525,0.0
72,0.0,0.001252051522133034,0.0,0.002570290640097306,0.009523809523809525,0.0
73,0.0,0.001235131906969074,0.0,0.0025569545042615624,0.009523809523809525,0.0
74,0.006944444444444444,0.0013112560741354124,0.0,0.0026229114660785238,0.009523809523809525,0.0
75,0.0,0.0012940027047388938,0.0,0.002609879032342407,0.009523809523809525,0.0
76,0.0,0.00127719747480722,0.0,0.002597012038862842,0.009523809523809525,0.0
77,0.0,0.0012608231482071272,0.0,0.0025843082394123008,0.009523809523809525,0.0
78,0.0,0.001244863361520961,0.0,0.002571765340825705,0.009523809523809525,0.0
79,0.0,0.001229302569501949,0.0,0.002559381014577824,0.009523809523809525,0.0
80,0.007874015748031496,0.0013113360655331778,0.0,0.002647247856691268,0.009523809523809525,0.0
81,0.0,0.0012953441622949684,0.0,0.00263499028070724,0.009523809523809525,0.0
82,0.0,0.0012797376061227399,0.0,0.0026228788344335842,0.009523809523809525,0.0
83,0.0,0.0012645026346212787,0.0,0.0026109115862100627,0.009523809523809525,0.0
84,0.006097560975609756,0.0013213621445152608,0.0,0.0026473067995347317,0.009523809523809525,0.0
85,0.0,0.0013059974684162463,0.0,0.0026356798808227252,0.009523809523809525,0.0
86,0.004329004329004329,0.001340744673710362,0.0,0.00264022607613093,0.009523809523809525,0.0
87,0.0,0.0013255089387818352,0.0,0.0026290255363479722,0.009523809523809525,0.0
88,0.0,0.001310615579919118,0.0,0.0026179446790625203,0.009523809523809525,0.0
89,0.0,0.0012960531845866833,0.0,0.0026069822570899226,0.009523809523809525,0.0
90,0.0,0.0012818108418989175,0.0,0.002596136984427522,0.009523809523809525,0.0
91,0.0,0.0012678781153565382,0.0,0.002585407542780503,0.009523809523809525,0.0
92,0.0,0.0012542450173419516,0.0,0.0025747925874024967,0.009523809523809525,0.0
93,0.0,0.0012409019852425692,0.0,0.002564290752321038,0.009523809523809525,0.0
94,0.0,0.001227839859082121,0.0,0.002553900655010477,0.009523809523809525,0.0
95,0.0,0.0012150498605500157,0.0,0.0025436209005682536,0.009523809523809525,0.0
96,0.0,0.0012025235733278505,0.0,0.0025334500854446154,0.009523809523809525,0.0
97,0.0,0.0011902529246204236,0.0,0.0025233868007705426,0.009523809523809525,0.0
98,0.0,0.0011782301678060758,0.0,0.0025134296353240644,0.009523809523809525,0.0
99,0.0,0.001166447866128015,0.0,0.0025035771781709575,0.009523809523809525,0.0
